txn_id,sender_account_id,receiver_account_id,amount_inr,timestamp,mode
TXN-03515,A-0021,A-0278,297525.86,2024-06-25 14:58:00,UPI
TXN-03516,A-0102,A-0176,362416.77,2024-02-28 07:32:45,IMPS
TXN-03517,A-0497,A-0066,73328.52,2024-03-30 14:34:34,RTGS
TXN-03518,A-0176,A-0374,137639.15,2026-12-15 00:19:19,IMPS
TXN-03519,A-0458,A-0484,314426.67,2025-11-07 03:37:47,Cash Deposit
TXN-03520,A-0270,A-0369,80419.13,2025-04-01 21:17:20,UPI
TXN-03521,A-0450,A-0160,189045.64,2025-05-19 23:03:06,RTGS
TXN-03522,A-0178,A-0271,97436.59,2026-07-13 08:30:32,IMPS
TXN-03523,A-0198,A-0194,466116.0,2026-09-15 15:36:02,Cash Deposit
TXN-03524,A-0272,A-0066,496326.04,2025-03-01 01:58:57,Cash Deposit
TXN-03525,A-0107,A-0242,450353.83,2024-01-30 08:44:25,Cash Deposit
TXN-03526,A-0408,A-0253,424574.89,2025-08-18 15:44:51,IMPS
TXN-03527,A-0119,A-0260,262644.57,2025-11-30 00:36:49,NEFT
TXN-03528,A-0191,A-0345,141597.47,2026-07-12 01:06:53,IMPS
TXN-03529,A-0400,A-0179,279223.79,2025-06-03 05:57:46,IMPS
TXN-03530,A-0325,A-0263,127374.32,2026-09-08 22:53:22,UPI
TXN-03531,A-0025,A-0298,428769.26,2025-06-29 08:29:53,UPI
TXN-03532,A-0179,A-0398,421055.67,2025-07-30 16:34:29,RTGS
TXN-03533,A-0333,A-0373,295237.56,2025-06-24 18:36:05,NEFT
TXN-03534,A-0004,A-0450,380472.58,2024-09-02 18:58:13,Cash Deposit
TXN-03535,A-0422,A-0026,184122.79,2024-02-28 17:03:58,NEFT
TXN-03536,A-0294,A-0118,225992.16,2026-01-08 13:40:59,Cash Deposit
TXN-03537,A-0402,A-0005,91097.99,2024-02-29 09:10:45,UPI
TXN-03538,A-0303,A-0264,490182.75,2025-05-05 21:55:42,IMPS
TXN-03539,A-0150,A-0378,292598.92,2026-12-12 22:53:14,IMPS
TXN-03540,A-0324,A-0101,322852.3,2025-03-18 18:42:39,UPI
TXN-03541,A-0469,A-0375,464950.09,2026-01-21 07:54:15,Cash Deposit
TXN-03542,A-0119,A-0129,40227.74,2026-06-27 22:57:20,Cash Deposit
TXN-03543,A-0254,A-0258,390457.02,2024-03-24 09:22:54,Cash Deposit
TXN-03544,A-0334,A-0341,315280.81,2024-05-06 12:33:02,IMPS
TXN-03545,A-0129,A-0179,86174.63,2024-09-25 21:19:34,RTGS
TXN-03546,A-0096,A-0484,54222.0,2025-06-20 21:07:46,RTGS
TXN-03547,A-0004,A-0286,163512.68,2026-07-06 09:25:34,NEFT
TXN-03548,A-0050,A-0334,101619.87,2026-11-03 20:51:55,UPI
TXN-03549,A-0178,A-0267,383187.44,2026-09-11 14:09:26,Cash Deposit
TXN-03550,A-0414,A-0308,33226.47,2025-06-10 13:49:57,IMPS
TXN-03551,A-0433,A-0043,366741.19,2026-02-25 11:44:04,UPI
TXN-03552,A-0134,A-0054,337978.66,2026-10-18 20:05:07,IMPS
TXN-03553,A-0495,A-0482,163786.62,2024-08-30 01:05:20,Cash Deposit
TXN-03554,A-0100,A-0451,452224.41,2024-09-22 14:59:04,IMPS
TXN-03555,A-0217,A-0112,469476.98,2024-03-06 06:33:43,IMPS
TXN-03556,A-0465,A-0386,368476.57,2026-10-06 19:45:50,IMPS
TXN-03557,A-0434,A-0120,276045.77,2025-11-17 17:29:46,Cash Deposit
TXN-03558,A-0201,A-0236,419472.42,2025-03-13 15:31:45,UPI
TXN-03559,A-0113,A-0472,56049.76,2024-10-24 03:30:42,NEFT
TXN-03560,A-0142,A-0165,179293.04,2026-05-29 02:59:12,IMPS
TXN-03561,A-0248,A-0313,449525.97,2026-11-04 10:51:53,UPI
TXN-03562,A-0279,A-0348,299222.07,2025-12-13 02:24:53,Cash Deposit
TXN-03563,A-0263,A-0105,371102.28,2024-11-20 17:30:26,NEFT
TXN-03564,A-0405,A-0425,315855.96,2026-12-27 21:25:44,RTGS
TXN-03565,A-0074,A-0469,55246.03,2025-03-25 17:39:26,IMPS
TXN-03566,A-0304,A-0215,99066.82,2024-01-24 05:59:08,RTGS
TXN-03567,A-0261,A-0011,354198.25,2025-07-20 16:13:39,NEFT
TXN-03568,A-0078,A-0474,64883.63,2026-10-02 06:40:47,NEFT
TXN-03569,A-0358,A-0466,480050.14,2026-09-29 11:29:30,UPI
TXN-03570,A-0053,A-0219,286884.59,2024-10-01 12:31:20,RTGS
TXN-03571,A-0430,A-0382,252013.84,2026-07-02 02:21:12,UPI
TXN-03572,A-0061,A-0138,233121.69,2026-06-23 16:04:35,UPI
TXN-03573,A-0197,A-0104,307922.38,2024-08-26 11:30:04,NEFT
TXN-03574,A-0269,A-0026,325520.84,2026-04-02 05:10:55,Cash Deposit
TXN-03575,A-0262,A-0385,47166.06,2026-03-18 04:03:07,RTGS
TXN-03576,A-0034,A-0290,115640.13,2024-12-03 20:20:10,IMPS
TXN-03577,A-0396,A-0395,418752.76,2025-07-03 01:20:05,Cash Deposit
TXN-03578,A-0329,A-0366,443510.84,2024-04-03 18:40:19,NEFT
TXN-03579,A-0171,A-0339,317267.12,2026-08-09 10:16:14,NEFT
TXN-03580,A-0192,A-0331,425703.52,2025-09-17 02:12:45,RTGS
TXN-03581,A-0407,A-0162,423683.67,2025-08-17 05:47:40,IMPS
TXN-03582,A-0313,A-0390,125895.13,2026-01-12 22:53:02,RTGS
TXN-03583,A-0092,A-0258,463065.28,2026-10-11 14:08:59,IMPS
TXN-03584,A-0222,A-0232,375146.13,2025-10-08 08:16:59,Cash Deposit
TXN-03585,A-0210,A-0287,156283.41,2026-11-24 02:46:26,IMPS
TXN-03586,A-0331,A-0109,408264.98,2024-09-23 11:09:57,NEFT
TXN-03587,A-0381,A-0455,102257.51,2025-02-19 17:46:58,NEFT
TXN-03588,A-0494,A-0203,260464.83,2025-09-12 01:53:26,RTGS
TXN-03589,A-0326,A-0154,281236.0,2025-09-27 10:25:58,UPI
TXN-03590,A-0394,A-0495,260697.18,2024-10-25 00:52:12,NEFT
TXN-03591,A-0408,A-0240,305287.37,2025-04-23 12:58:51,UPI
TXN-03592,A-0293,A-0489,158176.15,2024-09-18 03:23:19,RTGS
TXN-03593,A-0220,A-0419,355906.61,2025-06-10 10:03:05,NEFT
TXN-03594,A-0289,A-0484,402929.29,2026-06-06 02:53:12,UPI
TXN-03595,A-0405,A-0493,337657.73,2025-10-03 05:23:44,RTGS
TXN-03596,A-0230,A-0015,287649.97,2024-03-13 04:22:35,Cash Deposit
TXN-03597,A-0081,A-0147,76518.93,2026-05-23 13:33:59,UPI
TXN-03598,A-0322,A-0341,176698.84,2024-09-15 05:30:41,NEFT
TXN-03599,A-0130,A-0149,207715.14,2025-03-24 16:47:18,NEFT
TXN-03600,A-0430,A-0313,212209.22,2024-11-15 01:23:08,IMPS
TXN-03601,A-0134,A-0188,465007.9,2026-04-29 23:24:08,Cash Deposit
TXN-03602,A-0401,A-0254,220471.04,2024-04-20 06:54:16,UPI
TXN-03603,A-0226,A-0025,283204.64,2024-05-17 01:51:34,IMPS
TXN-03604,A-0498,A-0367,388562.86,2026-01-17 17:36:23,IMPS
TXN-03605,A-0120,A-0466,476091.33,2026-11-05 19:14:31,NEFT
TXN-03606,A-0176,A-0397,127825.82,2026-07-16 20:13:47,NEFT
TXN-03607,A-0235,A-0048,323692.87,2024-07-29 17:18:54,UPI
TXN-03608,A-0432,A-0347,202034.67,2025-12-18 23:23:31,UPI
TXN-03609,A-0353,A-0033,40899.28,2026-08-25 19:53:49,RTGS
TXN-03610,A-0250,A-0411,380771.0,2025-11-04 18:22:56,IMPS
TXN-03611,A-0282,A-0302,315467.24,2024-09-01 19:14:29,Cash Deposit
TXN-03612,A-0072,A-0121,259414.5,2025-02-24 16:59:04,UPI
TXN-03613,A-0258,A-0332,287746.94,2026-08-06 02:27:49,Cash Deposit
TXN-03614,A-0041,A-0177,380904.79,2026-04-03 06:26:16,UPI
TXN-03615,A-0488,A-0026,451930.23,2024-02-08 09:24:23,UPI
TXN-03616,A-0404,A-0293,217389.18,2025-08-19 01:37:20,IMPS
TXN-03617,A-0459,A-0222,401849.3,2026-11-22 12:21:00,UPI
TXN-03618,A-0415,A-0029,460759.95,2025-01-31 16:10:22,RTGS
TXN-03619,A-0478,A-0214,211798.98,2024-05-09 11:01:00,NEFT
TXN-03620,A-0302,A-0043,395246.33,2024-04-20 05:09:36,Cash Deposit
TXN-03621,A-0325,A-0151,235694.39,2024-12-21 07:54:33,RTGS
TXN-03622,A-0100,A-0229,450719.23,2026-05-17 05:01:10,UPI
TXN-03623,A-0371,A-0445,2561.89,2025-07-17 17:10:27,UPI
TXN-03624,A-0498,A-0075,373919.12,2026-03-17 00:39:19,Cash Deposit
TXN-03625,A-0463,A-0362,64842.1,2024-11-17 22:43:54,Cash Deposit
TXN-03626,A-0302,A-0084,67445.93,2025-04-23 14:06:59,UPI
TXN-03627,A-0119,A-0149,126110.71,2024-10-16 03:42:13,RTGS
TXN-03628,A-0420,A-0256,16050.97,2026-06-14 08:20:41,RTGS
TXN-03629,A-0257,A-0202,55230.37,2024-09-25 18:17:12,RTGS
TXN-03630,A-0010,A-0104,195617.43,2024-09-02 21:24:40,RTGS
TXN-03631,A-0279,A-0169,295146.12,2025-01-28 13:16:44,NEFT
TXN-03632,A-0379,A-0179,336955.13,2026-10-30 06:47:49,NEFT
TXN-03633,A-0255,A-0466,262723.57,2025-07-31 16:15:39,RTGS
TXN-03634,A-0442,A-0359,148859.04,2026-12-20 05:09:07,RTGS
TXN-03635,A-0458,A-0064,267123.51,2026-12-02 18:08:41,NEFT
TXN-03636,A-0110,A-0291,74716.51,2024-09-03 17:53:52,NEFT
TXN-03637,A-0284,A-0266,381261.01,2024-11-19 23:24:51,RTGS
TXN-03638,A-0094,A-0361,153441.03,2026-07-25 11:38:15,NEFT
TXN-03639,A-0452,A-0272,186539.91,2026-08-25 01:48:14,IMPS
TXN-03640,A-0147,A-0413,398661.79,2025-07-30 00:58:43,IMPS
TXN-03641,A-0353,A-0153,176266.48,2026-09-22 11:45:31,NEFT
TXN-03642,A-0152,A-0058,493287.25,2025-02-16 15:19:43,RTGS
TXN-03643,A-0021,A-0416,398375.1,2026-09-03 01:14:44,NEFT
TXN-03644,A-0372,A-0329,307222.56,2025-09-05 21:15:29,UPI
TXN-03645,A-0143,A-0346,345184.27,2024-08-03 00:27:31,UPI
TXN-03646,A-0242,A-0419,282700.07,2026-07-29 18:43:18,Cash Deposit
TXN-03647,A-0385,A-0183,457652.55,2025-02-21 13:56:00,UPI
TXN-03648,A-0142,A-0427,171247.47,2025-10-03 11:03:41,RTGS
TXN-03649,A-0145,A-0072,115504.8,2026-10-13 13:27:41,NEFT
TXN-03650,A-0233,A-0107,424563.64,2024-12-06 14:26:08,RTGS
TXN-03651,A-0448,A-0177,74041.87,2025-02-15 16:25:15,IMPS
TXN-03652,A-0141,A-0292,82131.22,2026-09-02 04:23:01,NEFT
TXN-03653,A-0194,A-0465,145406.8,2025-10-06 02:39:43,NEFT
TXN-03654,A-0214,A-0306,30535.42,2024-11-28 01:41:36,UPI
TXN-03655,A-0398,A-0074,187183.93,2025-12-09 18:36:10,IMPS
TXN-03656,A-0382,A-0479,300951.12,2024-04-14 04:53:38,UPI
TXN-03657,A-0261,A-0473,254039.95,2025-12-27 08:35:43,RTGS
TXN-03658,A-0242,A-0012,18044.66,2026-06-10 09:27:55,NEFT
TXN-03659,A-0442,A-0253,287578.99,2025-07-05 20:11:11,Cash Deposit
TXN-03660,A-0286,A-0415,418396.11,2024-09-23 15:35:59,Cash Deposit
TXN-03661,A-0195,A-0312,199148.18,2024-09-15 09:34:19,UPI
TXN-03662,A-0170,A-0369,273111.66,2025-05-14 04:03:58,UPI
TXN-03663,A-0151,A-0342,304755.35,2025-09-06 17:38:08,UPI
TXN-03664,A-0168,A-0020,167055.23,2025-11-02 03:45:53,IMPS
TXN-03665,A-0310,A-0007,121642.24,2026-04-17 02:12:35,IMPS
TXN-03666,A-0215,A-0325,488906.55,2024-11-26 16:47:43,Cash Deposit
TXN-03667,A-0039,A-0010,29569.56,2026-01-11 01:26:29,RTGS
TXN-03668,A-0051,A-0249,314551.99,2024-08-02 22:34:37,NEFT
TXN-03669,A-0226,A-0077,241722.28,2024-07-15 16:47:33,IMPS
TXN-03670,A-0004,A-0286,236982.74,2026-12-10 11:20:25,Cash Deposit
TXN-03671,A-0187,A-0337,391900.5,2025-03-10 02:43:38,UPI
TXN-03672,A-0186,A-0378,472264.94,2025-08-17 11:44:13,UPI
TXN-03673,A-0216,A-0154,345002.6,2025-03-15 08:52:57,RTGS
TXN-03674,A-0271,A-0067,117832.34,2026-11-30 19:27:45,Cash Deposit
TXN-03675,A-0495,A-0001,227831.95,2024-03-24 21:35:40,UPI
TXN-03676,A-0436,A-0418,392628.1,2026-04-30 20:04:38,RTGS
TXN-03677,A-0352,A-0455,245026.16,2026-10-02 12:50:12,UPI
TXN-03678,A-0301,A-0346,317125.61,2026-07-30 06:48:44,NEFT
TXN-03679,A-0027,A-0352,346975.2,2026-06-18 12:24:53,IMPS
TXN-03680,A-0425,A-0243,47515.66,2026-04-13 23:40:25,IMPS
TXN-03681,A-0441,A-0284,371768.39,2025-05-31 03:39:04,NEFT
TXN-03682,A-0428,A-0004,102565.14,2024-03-16 22:34:25,NEFT
TXN-03683,A-0085,A-0012,201216.14,2026-04-15 10:38:32,UPI
TXN-03684,A-0216,A-0334,86406.02,2026-05-26 17:46:17,RTGS
TXN-03685,A-0124,A-0214,313678.01,2024-06-22 21:33:41,UPI
TXN-03686,A-0371,A-0441,428698.79,2024-02-29 06:36:38,NEFT
TXN-03687,A-0306,A-0207,343735.37,2025-02-16 18:36:08,NEFT
TXN-03688,A-0224,A-0160,27743.22,2024-11-10 20:21:31,UPI
TXN-03689,A-0178,A-0055,371829.33,2024-11-26 06:10:50,IMPS
TXN-03690,A-0329,A-0401,350227.91,2026-12-13 03:05:59,Cash Deposit
TXN-03691,A-0237,A-0090,234381.01,2025-01-12 12:33:33,NEFT
TXN-03692,A-0218,A-0120,53984.07,2026-04-30 19:20:27,NEFT
TXN-03693,A-0009,A-0167,421054.84,2025-03-26 05:24:24,NEFT
TXN-03694,A-0218,A-0025,317731.05,2024-03-24 02:29:35,RTGS
TXN-03695,A-0328,A-0055,458710.08,2025-01-14 08:53:58,Cash Deposit
TXN-03696,A-0109,A-0269,328881.94,2026-12-13 20:26:32,UPI
TXN-03697,A-0323,A-0073,68534.92,2024-12-06 03:10:43,NEFT
TXN-03698,A-0383,A-0397,472139.64,2026-04-30 12:44:57,UPI
TXN-03699,A-0031,A-0040,401412.13,2024-03-05 16:07:36,IMPS
TXN-03700,A-0171,A-0092,352085.79,2024-04-06 12:40:15,UPI
TXN-03701,A-0302,A-0471,304080.46,2024-06-12 02:26:00,Cash Deposit
TXN-03702,A-0060,A-0165,255568.87,2026-10-30 01:01:26,IMPS
TXN-03703,A-0322,A-0064,418630.24,2024-06-19 02:18:05,IMPS
TXN-03704,A-0012,A-0341,83188.28,2025-09-12 03:54:21,NEFT
TXN-03705,A-0372,A-0438,419660.94,2025-12-04 02:10:11,UPI
TXN-03706,A-0500,A-0086,388793.19,2026-10-28 16:35:18,IMPS
TXN-03707,A-0031,A-0267,234029.5,2025-01-07 14:23:30,UPI
TXN-03708,A-0100,A-0290,242766.67,2024-04-22 21:26:44,RTGS
TXN-03709,A-0005,A-0225,302771.62,2024-07-12 10:20:57,NEFT
TXN-03710,A-0253,A-0467,47076.75,2024-08-08 21:51:24,IMPS
TXN-03711,A-0190,A-0057,128282.43,2025-09-12 04:27:05,RTGS
TXN-03712,A-0257,A-0407,159371.95,2024-09-04 18:00:56,Cash Deposit
TXN-03713,A-0033,A-0022,114072.67,2025-12-16 20:13:35,IMPS
TXN-03714,A-0277,A-0371,465425.59,2025-05-05 12:21:14,UPI
TXN-03715,A-0419,A-0082,438007.8,2026-08-15 12:13:19,Cash Deposit
TXN-03716,A-0382,A-0095,307247.68,2025-09-08 17:13:17,RTGS
TXN-03717,A-0381,A-0029,382633.05,2025-12-25 06:40:12,NEFT
TXN-03718,A-0482,A-0375,169128.91,2025-09-22 17:20:52,RTGS
TXN-03719,A-0436,A-0036,97026.75,2026-09-18 20:02:55,Cash Deposit
TXN-03720,A-0099,A-0471,421854.7,2026-02-11 09:50:07,IMPS
TXN-03721,A-0271,A-0482,276539.19,2025-11-08 18:25:21,UPI
TXN-03722,A-0280,A-0191,237841.63,2025-12-18 16:23:29,Cash Deposit
TXN-03723,A-0012,A-0227,236442.36,2026-07-13 13:08:16,Cash Deposit
TXN-03724,A-0466,A-0068,29645.28,2026-08-03 02:35:47,Cash Deposit
TXN-03725,A-0053,A-0485,86686.16,2024-03-10 10:22:43,UPI
TXN-03726,A-0128,A-0011,460547.03,2026-08-26 07:31:39,IMPS
TXN-03727,A-0120,A-0288,72401.08,2026-03-10 19:15:28,RTGS
TXN-03728,A-0034,A-0165,11068.12,2026-08-14 19:31:42,Cash Deposit
TXN-03729,A-0477,A-0442,459609.13,2026-02-25 04:14:21,Cash Deposit
TXN-03730,A-0310,A-0001,159150.05,2024-05-07 18:57:31,IMPS
TXN-03731,A-0366,A-0239,30854.69,2025-11-01 11:27:25,Cash Deposit
TXN-03732,A-0153,A-0495,129630.22,2026-12-10 03:37:15,IMPS
TXN-03733,A-0122,A-0391,205652.96,2025-06-20 10:13:12,RTGS
TXN-03734,A-0087,A-0205,207324.34,2026-03-27 06:21:18,NEFT
TXN-03735,A-0306,A-0458,292767.01,2025-12-05 03:29:13,RTGS
TXN-03736,A-0056,A-0366,440148.51,2025-04-12 19:27:06,NEFT
TXN-03737,A-0097,A-0144,159764.53,2025-09-15 02:53:32,IMPS
TXN-03738,A-0462,A-0093,230845.24,2024-11-22 16:49:35,Cash Deposit
TXN-03739,A-0046,A-0098,308916.47,2026-01-26 19:25:12,Cash Deposit
TXN-03740,A-0061,A-0470,29692.7,2026-03-14 00:50:57,NEFT
TXN-03741,A-0054,A-0060,246536.53,2025-05-11 22:46:41,Cash Deposit
TXN-03742,A-0035,A-0411,303025.29,2026-08-23 23:58:22,Cash Deposit
TXN-03743,A-0341,A-0363,423733.6,2026-12-10 23:20:24,NEFT
TXN-03744,A-0293,A-0438,287342.13,2025-05-09 02:07:38,Cash Deposit
TXN-03745,A-0488,A-0242,277332.25,2024-10-15 11:38:04,UPI
TXN-03746,A-0418,A-0406,320792.99,2024-04-16 22:04:03,Cash Deposit
TXN-03747,A-0484,A-0096,293026.38,2025-11-09 00:56:41,IMPS
TXN-03748,A-0210,A-0361,2368.42,2026-02-25 14:22:31,UPI
TXN-03749,A-0214,A-0265,407334.6,2024-02-23 06:38:52,IMPS
TXN-03750,A-0376,A-0081,384270.6,2026-11-01 18:57:53,RTGS
TXN-03751,A-0234,A-0102,279570.03,2026-07-31 23:14:11,UPI
TXN-03752,A-0227,A-0338,441836.22,2024-01-23 09:34:43,RTGS
TXN-03753,A-0014,A-0089,205450.27,2025-07-03 04:23:34,UPI
TXN-03754,A-0254,A-0230,472615.41,2024-10-06 06:56:53,RTGS
TXN-03755,A-0325,A-0226,284323.72,2025-04-14 01:10:16,UPI
TXN-03756,A-0169,A-0462,380188.1,2025-04-04 07:05:18,UPI
TXN-03757,A-0346,A-0303,62595.8,2024-11-24 12:00:15,RTGS
TXN-03758,A-0219,A-0145,129558.04,2026-07-06 00:42:43,IMPS
TXN-03759,A-0380,A-0398,85700.83,2025-10-12 01:39:58,UPI
TXN-03760,A-0128,A-0400,354848.42,2026-07-10 10:41:42,Cash Deposit
TXN-03761,A-0062,A-0438,179402.84,2025-12-06 13:46:29,NEFT
TXN-03762,A-0421,A-0243,483103.79,2024-07-21 11:46:38,UPI
TXN-03763,A-0006,A-0248,257702.59,2025-06-09 20:11:50,RTGS
TXN-03764,A-0077,A-0224,41400.86,2024-10-23 02:00:38,UPI
TXN-03765,A-0074,A-0368,403651.86,2024-08-08 11:36:13,Cash Deposit
TXN-03766,A-0480,A-0439,242140.14,2024-12-21 01:44:52,Cash Deposit
TXN-03767,A-0351,A-0242,156861.69,2026-01-17 17:55:38,Cash Deposit
TXN-03768,A-0054,A-0374,442616.1,2026-11-01 15:46:29,Cash Deposit
TXN-03769,A-0073,A-0189,218394.27,2024-02-02 00:59:15,RTGS
TXN-03770,A-0239,A-0126,469116.58,2026-05-17 12:28:41,RTGS
TXN-03771,A-0230,A-0411,348303.24,2025-06-18 21:27:39,NEFT
TXN-03772,A-0062,A-0324,55492.33,2025-12-10 03:56:46,RTGS
TXN-03773,A-0041,A-0413,99381.28,2026-10-07 18:39:42,NEFT
TXN-03774,A-0169,A-0434,453252.26,2026-07-28 02:34:57,UPI
TXN-03775,A-0303,A-0353,212933.36,2025-02-07 14:55:19,UPI
TXN-03776,A-0248,A-0210,488664.37,2026-01-08 18:27:46,UPI
TXN-03777,A-0270,A-0401,401829.68,2026-11-10 08:44:10,Cash Deposit
TXN-03778,A-0012,A-0216,351391.8,2024-05-18 23:40:05,UPI
TXN-03779,A-0068,A-0488,344611.36,2025-12-28 12:25:35,Cash Deposit
TXN-03780,A-0177,A-0277,98263.18,2025-06-27 20:53:14,UPI
TXN-03781,A-0412,A-0344,80203.64,2026-09-07 19:30:02,Cash Deposit
TXN-03782,A-0137,A-0487,478319.09,2024-04-29 19:54:41,IMPS
TXN-03783,A-0477,A-0339,103959.63,2025-07-13 11:10:23,UPI
TXN-03784,A-0094,A-0454,167775.92,2026-11-25 19:00:11,IMPS
TXN-03785,A-0304,A-0305,255854.97,2024-06-22 02:03:21,Cash Deposit
TXN-03786,A-0056,A-0251,189265.42,2025-10-04 15:54:00,NEFT
TXN-03787,A-0161,A-0251,414155.83,2024-01-03 07:05:16,RTGS
TXN-03788,A-0036,A-0276,101342.25,2026-05-18 18:55:32,UPI
TXN-03789,A-0005,A-0240,367126.18,2025-02-21 20:09:14,Cash Deposit
TXN-03790,A-0169,A-0455,222737.24,2025-08-16 08:29:43,UPI
TXN-03791,A-0063,A-0068,292763.79,2026-03-17 21:39:38,RTGS
TXN-03792,A-0312,A-0236,131457.27,2024-10-06 04:51:27,Cash Deposit
TXN-03793,A-0209,A-0047,408021.83,2025-03-24 11:17:50,Cash Deposit
TXN-03794,A-0243,A-0330,48780.35,2026-02-20 01:35:18,UPI
TXN-03795,A-0012,A-0366,66250.73,2026-12-28 15:34:24,IMPS
TXN-03796,A-0102,A-0041,377346.32,2024-09-09 11:26:00,UPI
TXN-03797,A-0280,A-0484,168134.43,2024-10-12 14:13:06,NEFT
TXN-03798,A-0444,A-0234,201526.76,2024-08-27 00:20:23,IMPS
TXN-03799,A-0210,A-0217,429526.31,2026-06-12 13:00:37,IMPS
TXN-03800,A-0278,A-0129,92218.28,2024-03-07 10:19:13,RTGS
TXN-03801,A-0043,A-0331,412861.13,2024-05-07 07:49:43,IMPS
TXN-03802,A-0299,A-0482,212440.85,2026-07-13 07:02:51,IMPS
TXN-03803,A-0213,A-0254,411793.78,2024-05-30 05:48:37,NEFT
TXN-03804,A-0154,A-0312,320146.86,2026-07-01 15:45:00,IMPS
TXN-03805,A-0039,A-0165,414630.48,2025-12-21 17:15:53,NEFT
TXN-03806,A-0063,A-0348,347891.28,2025-05-22 02:22:46,RTGS
TXN-03807,A-0043,A-0127,458804.81,2026-02-14 19:07:54,RTGS
TXN-03808,A-0447,A-0360,393855.3,2024-04-07 06:08:47,RTGS
TXN-03809,A-0082,A-0296,243126.96,2026-07-13 15:45:56,NEFT
TXN-03810,A-0092,A-0397,405042.21,2024-02-03 18:02:04,UPI
TXN-03811,A-0395,A-0472,473383.31,2024-06-06 07:50:27,UPI
TXN-03812,A-0417,A-0329,203695.67,2025-04-10 06:52:40,RTGS
TXN-03813,A-0385,A-0440,144365.74,2025-08-11 22:08:53,NEFT
TXN-03814,A-0254,A-0287,238077.99,2025-02-25 15:31:27,IMPS
TXN-03815,A-0152,A-0252,478772.61,2025-01-19 06:09:38,IMPS
TXN-03816,A-0232,A-0059,136010.36,2025-11-07 13:18:38,Cash Deposit
TXN-03817,A-0277,A-0130,495635.11,2026-09-01 05:43:40,Cash Deposit
TXN-03818,A-0022,A-0134,449896.31,2024-05-21 06:20:13,UPI
TXN-03819,A-0245,A-0256,45530.68,2024-08-14 17:41:46,RTGS
TXN-03820,A-0303,A-0499,155331.6,2025-08-10 09:53:30,RTGS
TXN-03821,A-0097,A-0299,470080.6,2026-02-14 07:45:42,NEFT
TXN-03822,A-0140,A-0253,155484.04,2024-03-23 00:24:15,RTGS
TXN-03823,A-0349,A-0337,469820.66,2026-01-30 11:43:52,IMPS
TXN-03824,A-0241,A-0487,25299.74,2024-08-24 06:00:56,Cash Deposit
TXN-03825,A-0119,A-0493,278010.4,2024-06-29 13:56:23,RTGS
TXN-03826,A-0023,A-0195,70938.05,2025-01-06 09:49:44,RTGS
TXN-03827,A-0325,A-0308,219208.16,2026-08-28 23:14:57,Cash Deposit
TXN-03828,A-0496,A-0164,470149.87,2025-02-09 04:37:47,RTGS
TXN-03829,A-0291,A-0275,51016.27,2025-03-30 21:01:38,Cash Deposit
TXN-03830,A-0360,A-0175,251297.26,2024-04-14 13:12:00,IMPS
TXN-03831,A-0482,A-0060,92107.64,2025-09-26 18:40:05,Cash Deposit
TXN-03832,A-0423,A-0152,433757.25,2024-08-24 02:25:47,RTGS
TXN-03833,A-0003,A-0431,200975.13,2025-04-20 09:48:57,UPI
TXN-03834,A-0360,A-0010,375694.46,2026-05-15 03:53:54,RTGS
TXN-03835,A-0110,A-0277,119648.66,2025-06-27 17:51:19,UPI
TXN-03836,A-0016,A-0390,249383.43,2026-03-22 08:55:58,UPI
TXN-03837,A-0477,A-0351,35712.34,2026-06-18 06:07:08,IMPS
TXN-03838,A-0019,A-0288,196954.68,2024-09-18 04:59:00,Cash Deposit
TXN-03839,A-0128,A-0158,141314.73,2024-04-04 12:30:46,IMPS
TXN-03840,A-0314,A-0260,10631.19,2025-10-31 22:23:04,UPI
TXN-03841,A-0244,A-0178,31084.03,2024-12-15 11:15:48,UPI
TXN-03842,A-0037,A-0233,12776.25,2026-01-19 13:11:10,RTGS
TXN-03843,A-0341,A-0122,274324.34,2025-10-28 16:22:48,IMPS
TXN-03844,A-0048,A-0078,12437.89,2026-08-24 17:40:35,IMPS
TXN-03845,A-0123,A-0100,298939.1,2026-12-02 18:01:06,NEFT
TXN-03846,A-0339,A-0276,84627.3,2025-05-03 21:20:38,UPI
TXN-03847,A-0466,A-0079,336216.22,2025-05-08 18:17:06,UPI
TXN-03848,A-0336,A-0284,445500.34,2026-10-01 10:07:14,UPI
TXN-03849,A-0029,A-0401,112115.65,2026-10-12 09:10:33,NEFT
TXN-03850,A-0198,A-0085,84005.07,2025-06-01 07:43:03,NEFT
TXN-03851,A-0339,A-0250,478593.14,2026-02-26 01:30:36,NEFT
TXN-03852,A-0164,A-0194,296616.44,2026-08-28 05:02:45,IMPS
TXN-03853,A-0464,A-0075,86531.96,2025-08-08 17:31:15,NEFT
TXN-03854,A-0081,A-0463,466141.05,2026-05-17 10:25:59,NEFT
TXN-03855,A-0257,A-0443,122862.91,2025-05-21 23:21:45,IMPS
TXN-03856,A-0383,A-0121,189696.59,2024-11-20 23:02:16,NEFT
TXN-03857,A-0093,A-0070,223027.86,2024-11-03 23:58:33,Cash Deposit
TXN-03858,A-0052,A-0256,107450.16,2025-12-25 19:12:42,IMPS
TXN-03859,A-0344,A-0465,109873.66,2024-05-26 16:36:58,RTGS
TXN-03860,A-0417,A-0413,365554.84,2026-11-04 03:02:54,RTGS
