txn_id,sender_account_id,receiver_account_id,amount_inr,timestamp,mode
TXN-00702,A-0115,A-0170,197479.68,2024-04-02 17:45:36,NEFT
TXN-00703,A-0281,A-0174,338341.02,2024-11-24 18:37:05,NEFT
TXN-00704,A-0174,A-0236,294761.82,2024-11-25 17:37:05,NEFT
TXN-00705,A-0031,A-0405,95066.1,2024-03-21 03:22:22,NEFT
TXN-00706,A-0405,A-0156,85277.05,2024-03-20 01:22:22,RTGS
TXN-00707,A-0156,A-0069,79995.92,2024-03-25 02:22:22,UPI
TXN-00708,A-0069,A-0137,72749.94,2024-03-21 07:22:22,RTGS
TXN-00709,A-0376,A-0185,184741.57,2024-02-24 20:43:41,NEFT
TXN-00710,A-0185,A-0463,160174.64,2024-02-24 00:43:41,NEFT
TXN-00711,A-0463,A-0002,144373.52,2024-02-24 04:43:41,RTGS
TXN-00712,A-0002,A-0057,139598.29,2024-02-24 18:43:41,RTGS
TXN-00713,A-0368,A-0001,302416.79,2024-08-15 04:16:06,RTGS
TXN-00714,A-0001,A-0311,284452.96,2024-08-14 08:16:06,IMPS
TXN-00715,A-0311,A-0155,252182.42,2024-08-19 18:16:06,UPI
TXN-00716,A-0223,A-0345,197590.52,2024-09-18 00:20:36,NEFT
TXN-00717,A-0345,A-0163,170625.6,2024-09-19 21:20:36,IMPS
TXN-00718,A-0163,A-0419,148060.03,2024-09-19 14:20:36,RTGS
TXN-00719,A-0419,A-0310,137566.13,2024-09-17 21:20:36,UPI
TXN-00720,A-0364,A-0467,377115.57,2024-05-31 14:28:43,IMPS
TXN-00721,A-0467,A-0440,364238.72,2024-06-02 23:28:43,NEFT
TXN-00722,A-0222,A-0210,388184.08,2024-04-06 18:09:50,UPI
TXN-00723,A-0210,A-0250,343391.14,2024-04-05 14:09:50,NEFT
TXN-00724,A-0250,A-0371,330090.9,2024-04-06 18:09:50,NEFT
TXN-00725,A-0371,A-0267,307549.25,2024-04-11 04:09:50,UPI
TXN-00726,A-0185,A-0041,365416.7,2024-04-06 17:00:34,IMPS
TXN-00727,A-0041,A-0189,329473.85,2024-04-09 11:00:34,IMPS
TXN-00728,A-0189,A-0009,282025.74,2024-04-07 00:00:34,UPI
TXN-00729,A-0453,A-0173,183293.92,2024-01-26 22:04:16,RTGS
TXN-00730,A-0173,A-0089,173653.59,2024-01-29 09:04:16,NEFT
TXN-00731,A-0166,A-0193,345621.7,2024-09-07 20:27:39,RTGS
TXN-00732,A-0193,A-0376,304147.94,2024-09-09 17:27:39,RTGS
TXN-00733,A-0191,A-0357,368741.12,2025-10-10 01:08:03,NEFT
TXN-00734,A-0357,A-0395,344144.61,2025-10-12 10:08:03,UPI
TXN-00735,A-0297,A-0269,381093.06,2025-04-23 12:19:06,UPI
TXN-00736,A-0269,A-0263,329749.53,2025-04-25 18:19:06,UPI
TXN-00737,A-0263,A-0294,282405.52,2025-04-26 02:19:06,RTGS
TXN-00738,A-0294,A-0480,99710.98,2025-10-06 21:21:02,UPI
TXN-00739,A-0480,A-0329,91865.8,2025-10-08 04:21:02,NEFT
TXN-00740,A-0075,A-0467,273824.97,2025-01-21 13:08:52,RTGS
TXN-00741,A-0467,A-0369,242638.24,2025-01-21 09:08:52,IMPS
TXN-00742,A-0042,A-0001,141423.4,2025-01-04 08:11:54,NEFT
TXN-00743,A-0001,A-0095,126840.62,2025-01-03 15:11:54,UPI
TXN-00744,A-0147,A-0345,123346.3,2024-01-19 19:43:55,RTGS
TXN-00745,A-0345,A-0166,107372.1,2024-01-21 19:43:55,RTGS
TXN-00746,A-0186,A-0423,208855.63,2025-09-14 09:22:53,NEFT
TXN-00747,A-0423,A-0061,181240.74,2025-09-14 20:22:53,NEFT
TXN-00748,A-0061,A-0372,156667.25,2025-09-16 09:22:53,IMPS
TXN-00749,A-0411,A-0414,74854.68,2024-05-04 08:11:48,RTGS
TXN-00750,A-0414,A-0391,66759.9,2024-05-06 19:11:48,NEFT
TXN-00751,A-0391,A-0285,60856.02,2024-05-04 11:11:48,RTGS
TXN-00752,A-0285,A-0027,54297.2,2024-05-10 19:11:48,UPI
TXN-00753,A-0480,A-0416,307404.52,2024-05-21 11:25:30,UPI
TXN-00754,A-0416,A-0194,266068.03,2024-05-21 20:25:30,UPI
TXN-00755,A-0194,A-0253,244819.62,2024-05-23 08:25:30,IMPS
TXN-00756,A-0098,A-0144,108234.12,2025-11-16 03:28:15,NEFT
TXN-00757,A-0144,A-0059,103978.91,2025-11-15 10:28:15,UPI
TXN-00758,A-0059,A-0421,89810.42,2025-11-21 02:28:15,IMPS
TXN-00759,A-0421,A-0065,81097.32,2025-11-19 02:28:15,IMPS
TXN-00760,A-0441,A-0288,173296.51,2024-12-06 10:52:04,RTGS
TXN-00761,A-0288,A-0242,162735.56,2024-12-08 03:52:04,RTGS
TXN-00762,A-0424,A-0059,152292.69,2025-07-22 22:45:34,NEFT
TXN-00763,A-0059,A-0128,132923.56,2025-07-22 03:45:34,NEFT
TXN-00764,A-0128,A-0022,120974.0,2025-07-23 20:45:34,RTGS
TXN-00765,A-0022,A-0086,114464.57,2025-07-25 19:45:34,NEFT
TXN-00766,A-0048,A-0080,283631.57,2024-09-14 19:47:31,UPI
TXN-00767,A-0080,A-0493,254375.31,2024-09-15 22:47:31,IMPS
TXN-00768,A-0493,A-0328,242850.35,2024-09-15 09:47:31,UPI
TXN-00769,A-0328,A-0191,208601.96,2024-09-20 04:47:31,RTGS
TXN-00770,A-0036,A-0345,228758.7,2024-06-04 21:48:02,RTGS
TXN-00771,A-0345,A-0441,200051.31,2024-06-08 15:48:02,UPI
TXN-00772,A-0441,A-0068,192229.49,2024-06-10 02:48:02,IMPS
TXN-00773,A-0068,A-0368,168830.18,2024-06-05 13:48:02,IMPS
TXN-00774,A-0378,A-0466,112685.08,2025-01-22 11:14:01,UPI
TXN-00775,A-0466,A-0386,101617.36,2025-01-22 09:14:01,RTGS
TXN-00776,A-0386,A-0049,86636.24,2025-01-21 05:14:01,IMPS
TXN-00777,A-0432,A-0465,324570.02,2025-03-04 01:15:35,IMPS
TXN-00778,A-0465,A-0012,310826.95,2025-03-04 20:15:35,UPI
TXN-00779,A-0012,A-0348,271425.74,2025-03-06 08:15:35,IMPS
TXN-00780,A-0348,A-0306,238469.34,2025-03-03 20:15:35,IMPS
TXN-00781,A-0474,A-0339,225950.5,2024-08-08 10:58:15,RTGS
TXN-00782,A-0339,A-0357,219120.16,2024-08-08 05:58:15,NEFT
TXN-00783,A-0357,A-0029,198839.31,2024-08-08 11:58:15,IMPS
TXN-00784,A-0029,A-0009,170835.84,2024-08-13 07:58:15,RTGS
TXN-00785,A-0285,A-0453,267611.07,2024-07-28 06:13:06,IMPS
TXN-00786,A-0453,A-0193,229203.45,2024-07-29 01:13:06,NEFT
TXN-00787,A-0085,A-0330,223295.86,2025-09-26 05:25:14,RTGS
TXN-00788,A-0330,A-0144,208513.9,2025-09-29 14:25:14,NEFT
TXN-00789,A-0022,A-0173,176722.35,2025-04-18 16:31:17,NEFT
TXN-00790,A-0173,A-0179,158371.43,2025-04-18 20:31:17,RTGS
TXN-00791,A-0179,A-0371,138525.53,2025-04-20 02:31:17,NEFT
TXN-00792,A-0343,A-0480,368178.68,2025-04-04 02:16:02,UPI
TXN-00793,A-0480,A-0222,345018.16,2025-04-07 08:16:02,NEFT
TXN-00794,A-0349,A-0247,301994.68,2025-03-18 02:56:12,RTGS
TXN-00795,A-0247,A-0457,291496.32,2025-03-19 21:56:12,RTGS
TXN-00796,A-0431,A-0176,298667.84,2024-10-08 15:28:51,IMPS
TXN-00797,A-0176,A-0052,258322.82,2024-10-11 00:28:51,UPI
TXN-00798,A-0052,A-0156,245489.34,2024-10-09 10:28:51,NEFT
TXN-00799,A-0006,A-0297,285635.56,2024-03-04 10:51:41,UPI
TXN-00800,A-0297,A-0023,275465.56,2024-03-05 04:51:41,RTGS
TXN-00801,A-0023,A-0228,242674.37,2024-03-05 00:51:41,UPI
TXN-00802,A-0396,A-0109,330844.14,2024-05-24 07:46:16,UPI
TXN-00803,A-0109,A-0091,282883.21,2024-05-26 22:46:16,RTGS
TXN-00804,A-0010,A-0429,97188.58,2024-12-10 22:16:05,RTGS
TXN-00805,A-0429,A-0225,84989.96,2024-12-13 19:16:05,UPI
TXN-00806,A-0225,A-0341,80697.67,2024-12-16 05:16:05,NEFT
TXN-00807,A-0089,A-0016,256758.38,2024-08-16 20:43:56,UPI
TXN-00808,A-0016,A-0208,219619.12,2024-08-17 05:43:56,IMPS
TXN-00809,A-0208,A-0383,189475.92,2024-08-18 03:43:56,UPI
TXN-00810,A-0367,A-0021,442974.3,2024-06-24 23:29:36,NEFT
TXN-00811,A-0021,A-0414,405178.0,2024-06-24 02:29:36,IMPS
TXN-00812,A-0414,A-0459,373919.43,2024-06-28 19:29:36,NEFT
TXN-00813,A-0363,A-0189,166317.17,2024-09-01 20:36:09,RTGS
TXN-00814,A-0189,A-0153,150251.08,2024-09-03 18:36:09,UPI
TXN-00815,A-0322,A-0047,442160.93,2024-07-10 09:05:08,RTGS
TXN-00816,A-0047,A-0230,407966.63,2024-07-10 20:05:08,UPI
TXN-00817,A-0230,A-0412,362136.2,2024-07-10 00:05:08,NEFT
TXN-00818,A-0412,A-0307,326111.87,2024-07-10 22:05:08,NEFT
TXN-00819,A-0009,A-0104,401443.55,2025-10-11 13:15:00,RTGS
TXN-00820,A-0104,A-0074,388915.31,2025-10-10 10:15:00,NEFT
TXN-00821,A-0074,A-0268,372779.7,2025-10-12 13:15:00,RTGS
TXN-00822,A-0189,A-0073,418071.12,2025-05-06 03:33:38,UPI
TXN-00823,A-0073,A-0214,393371.15,2025-05-08 17:33:38,RTGS
TXN-00824,A-0214,A-0373,368987.32,2025-05-10 20:33:38,IMPS
TXN-00825,A-0373,A-0384,320380.9,2025-05-05 03:33:38,UPI
TXN-00826,A-0280,A-0110,263546.86,2024-02-08 22:09:09,NEFT
TXN-00827,A-0110,A-0324,233036.27,2024-02-09 14:09:09,UPI
TXN-00828,A-0324,A-0457,219258.24,2024-02-08 18:09:09,IMPS
TXN-00829,A-0179,A-0363,170997.37,2024-12-07 09:00:04,UPI
TXN-00830,A-0363,A-0388,164619.95,2024-12-08 08:00:04,IMPS
TXN-00831,A-0388,A-0200,158190.21,2024-12-12 07:00:04,UPI
TXN-00832,A-0200,A-0060,137138.32,2024-12-09 06:00:04,RTGS
TXN-00833,A-0340,A-0121,270231.01,2025-10-07 19:40:03,IMPS
TXN-00834,A-0121,A-0005,244107.4,2025-10-09 19:40:03,NEFT
TXN-00835,A-0005,A-0311,215196.98,2025-10-08 14:40:03,UPI
TXN-00836,A-0311,A-0018,201810.88,2025-10-08 19:40:03,UPI
TXN-00837,A-0046,A-0208,244885.84,2025-12-26 14:35:57,UPI
TXN-00838,A-0208,A-0097,213748.08,2025-12-28 04:35:57,IMPS
TXN-00839,A-0097,A-0323,206032.18,2025-12-30 07:35:57,IMPS
TXN-00840,A-0323,A-0213,181207.29,2025-12-31 12:35:57,NEFT
TXN-00841,A-0300,A-0094,334161.41,2024-03-11 20:42:21,RTGS
TXN-00842,A-0094,A-0308,284165.42,2024-03-10 07:42:21,NEFT
TXN-00843,A-0308,A-0115,260559.36,2024-03-11 15:42:21,RTGS
TXN-00844,A-0167,A-0387,383308.51,2025-11-11 23:54:38,NEFT
TXN-00845,A-0387,A-0243,362460.18,2025-11-12 19:54:38,UPI
TXN-00846,A-0243,A-0397,331727.04,2025-11-13 00:54:38,IMPS
TXN-00847,A-0397,A-0368,290683.01,2025-11-13 19:54:38,NEFT
TXN-00848,A-0419,A-0272,333735.18,2024-09-28 21:20:03,RTGS
TXN-00849,A-0272,A-0072,314659.48,2024-09-29 13:20:03,NEFT
TXN-00850,A-0186,A-0172,278650.58,2024-09-08 21:44:09,NEFT
TXN-00851,A-0172,A-0323,249939.93,2024-09-10 10:44:09,NEFT
TXN-00852,A-0171,A-0308,183704.01,2024-11-14 18:26:27,RTGS
TXN-00853,A-0308,A-0460,173333.23,2024-11-14 23:26:27,UPI
TXN-00854,A-0013,A-0243,224706.93,2024-06-04 14:11:10,NEFT
TXN-00855,A-0243,A-0055,214183.17,2024-06-04 09:11:10,UPI
TXN-00856,A-0055,A-0491,202650.32,2024-06-06 03:11:10,UPI
TXN-00857,A-0491,A-0446,182305.73,2024-06-09 03:11:10,RTGS
TXN-00858,A-0476,A-0333,124454.06,2024-08-23 20:44:30,RTGS
TXN-00859,A-0333,A-0062,106290.41,2024-08-26 03:44:30,IMPS
TXN-00860,A-0467,A-0173,84008.8,2025-08-01 11:02:10,RTGS
TXN-00861,A-0173,A-0052,72370.79,2025-08-03 00:02:10,NEFT
TXN-00862,A-0272,A-0326,112011.75,2025-05-25 14:40:17,UPI
TXN-00863,A-0326,A-0468,100983.54,2025-05-25 19:40:17,NEFT
TXN-00864,A-0468,A-0014,92634.18,2025-05-28 10:40:17,UPI
TXN-00865,A-0318,A-0460,156291.4,2024-01-20 23:01:05,NEFT
TXN-00866,A-0460,A-0253,139783.68,2024-01-23 10:01:05,IMPS
TXN-00867,A-0396,A-0050,285430.87,2024-03-07 19:48:00,NEFT
TXN-00868,A-0050,A-0057,260543.78,2024-03-09 05:48:00,RTGS
TXN-00869,A-0262,A-0199,416049.8,2024-07-28 18:34:59,NEFT
TXN-00870,A-0199,A-0467,380881.38,2024-07-29 00:34:59,RTGS
TXN-00871,A-0467,A-0214,338459.02,2024-08-02 00:34:59,NEFT
TXN-00872,A-0443,A-0047,157458.61,2025-11-06 16:17:58,NEFT
TXN-00873,A-0047,A-0241,143196.35,2025-11-09 23:17:58,NEFT
TXN-00874,A-0241,A-0080,124120.28,2025-11-11 01:17:58,NEFT
TXN-00875,A-0073,A-0278,129983.93,2025-02-12 02:06:36,UPI
TXN-00876,A-0278,A-0189,118587.66,2025-02-11 20:06:36,NEFT
TXN-00877,A-0189,A-0456,107386.54,2025-02-13 04:06:36,RTGS
TXN-00878,A-0202,A-0267,441217.07,2024-01-05 21:26:12,RTGS
TXN-00879,A-0267,A-0111,411781.46,2024-01-08 06:26:12,NEFT
TXN-00880,A-0393,A-0298,304593.68,2025-11-18 19:42:37,IMPS
TXN-00881,A-0298,A-0375,292819.78,2025-11-18 14:42:37,UPI
TXN-00882,A-0393,A-0482,337123.71,2024-08-07 00:18:31,IMPS
TXN-00883,A-0482,A-0258,291680.95,2024-08-08 07:18:31,NEFT
TXN-00884,A-0258,A-0161,259484.98,2024-08-10 05:18:31,UPI
TXN-00885,A-0002,A-0144,126844.58,2025-11-10 12:59:18,IMPS
TXN-00886,A-0144,A-0135,109902.84,2025-11-12 17:59:18,NEFT
TXN-00887,A-0320,A-0479,209082.23,2025-10-14 19:33:30,IMPS
TXN-00888,A-0479,A-0073,199881.41,2025-10-14 13:33:30,RTGS
TXN-00889,A-0073,A-0152,192577.5,2025-10-15 15:33:30,RTGS
TXN-00890,A-0439,A-0158,402031.53,2025-10-28 04:17:44,UPI
TXN-00891,A-0158,A-0432,376871.99,2025-10-27 13:17:44,RTGS
TXN-00892,A-0432,A-0074,337637.69,2025-10-27 21:17:44,IMPS
TXN-00893,A-0333,A-0121,446326.48,2025-01-27 03:44:50,UPI
TXN-00894,A-0121,A-0003,381173.25,2025-01-27 00:44:50,NEFT
TXN-00895,A-0003,A-0370,342215.54,2025-01-31 03:44:50,UPI
TXN-00896,A-0235,A-0019,109218.79,2025-10-10 00:05:16,NEFT
TXN-00897,A-0019,A-0386,101190.92,2025-10-10 04:05:16,UPI
TXN-00898,A-0413,A-0387,438167.23,2024-05-13 00:22:08,UPI
TXN-00899,A-0387,A-0465,399591.36,2024-05-15 00:22:08,NEFT
TXN-00900,A-0119,A-0479,134654.58,2024-02-05 02:41:50,NEFT
TXN-00901,A-0479,A-0320,117251.31,2024-02-08 13:41:50,IMPS
TXN-00902,A-0223,A-0073,136642.87,2024-03-09 16:56:30,IMPS
TXN-00903,A-0073,A-0217,128718.5,2024-03-08 04:56:30,RTGS
TXN-00904,A-0217,A-0297,119264.57,2024-03-11 20:56:30,IMPS
TXN-00905,A-0297,A-0357,113929.13,2024-03-10 18:56:30,UPI
TXN-00906,A-0033,A-0243,221526.69,2025-10-11 07:39:34,RTGS
TXN-00907,A-0243,A-0447,214330.04,2025-10-12 04:39:34,NEFT
TXN-00908,A-0447,A-0183,188984.53,2025-10-14 18:39:34,UPI
TXN-00909,A-0331,A-0288,210323.33,2025-09-22 15:25:36,RTGS
TXN-00910,A-0288,A-0397,187411.07,2025-09-24 14:25:36,UPI
TXN-00911,A-0397,A-0433,161340.48,2025-09-23 14:25:36,UPI
TXN-00912,A-0433,A-0107,141365.01,2025-09-24 16:25:36,IMPS
TXN-00913,A-0086,A-0298,334489.94,2025-05-03 23:12:36,RTGS
TXN-00914,A-0298,A-0370,301231.25,2025-05-05 18:12:36,UPI
TXN-00915,A-0370,A-0205,279466.01,2025-05-04 19:12:36,RTGS
TXN-00916,A-0298,A-0345,297094.48,2025-06-24 12:23:21,NEFT
TXN-00917,A-0345,A-0115,282266.96,2025-06-24 20:23:21,UPI
TXN-00918,A-0257,A-0192,299955.63,2024-05-08 05:39:56,RTGS
TXN-00919,A-0192,A-0026,289211.0,2024-05-10 11:39:56,RTGS
TXN-00920,A-0026,A-0146,250337.25,2024-05-10 03:39:56,IMPS
TXN-00921,A-0146,A-0480,241935.69,2024-05-10 17:39:56,RTGS
TXN-00922,A-0101,A-0293,183715.11,2024-05-23 23:04:30,NEFT
TXN-00923,A-0293,A-0001,158145.65,2024-05-24 17:04:30,RTGS
TXN-00924,A-0001,A-0416,147417.94,2024-05-26 09:04:30,IMPS
TXN-00925,A-0061,A-0301,377292.07,2025-07-02 19:58:17,NEFT
TXN-00926,A-0301,A-0347,326516.21,2025-07-03 06:58:17,NEFT
TXN-00927,A-0347,A-0433,307836.63,2025-07-04 21:58:17,NEFT
TXN-00928,A-0311,A-0424,213923.53,2024-09-21 00:16:51,NEFT
TXN-00929,A-0424,A-0467,205313.18,2024-09-24 11:16:51,RTGS
TXN-00930,A-0467,A-0370,177918.16,2024-09-22 14:16:51,IMPS
TXN-00931,A-0056,A-0216,199820.91,2025-06-08 14:59:59,UPI
TXN-00932,A-0216,A-0245,192831.48,2025-06-10 17:59:59,RTGS
TXN-00933,A-0245,A-0412,167691.1,2025-06-13 23:59:59,IMPS
TXN-00934,A-0433,A-0463,120137.82,2025-01-30 00:36:49,IMPS
TXN-00935,A-0463,A-0061,109125.59,2025-02-01 08:36:49,NEFT
TXN-00936,A-0061,A-0413,98288.86,2025-01-29 06:36:49,UPI
TXN-00937,A-0398,A-0072,374575.94,2024-11-26 10:08:48,IMPS
TXN-00938,A-0072,A-0381,325149.32,2024-11-27 05:08:48,UPI
TXN-00939,A-0381,A-0288,284087.37,2024-11-30 09:08:48,NEFT
TXN-00940,A-0288,A-0321,256299.81,2024-11-30 09:08:48,UPI
TXN-00941,A-0293,A-0233,344705.69,2025-08-20 01:49:01,UPI
TXN-00942,A-0233,A-0031,300392.87,2025-08-20 12:49:01,NEFT
TXN-00943,A-0031,A-0378,255965.45,2025-08-21 05:49:01,UPI
TXN-00944,A-0462,A-0023,285563.43,2024-04-09 14:49:42,NEFT
TXN-00945,A-0023,A-0336,257501.7,2024-04-09 09:49:42,UPI
TXN-00946,A-0336,A-0466,248906.89,2024-04-13 12:49:42,RTGS
TXN-00947,A-0208,A-0237,253800.89,2025-07-19 03:25:07,UPI
TXN-00948,A-0237,A-0025,228599.37,2025-07-17 14:25:07,RTGS
TXN-00949,A-0072,A-0119,301965.7,2024-06-17 07:47:29,UPI
TXN-00950,A-0119,A-0360,283734.33,2024-06-17 03:47:29,UPI
TXN-00951,A-0360,A-0166,258251.46,2024-06-16 12:47:29,NEFT
TXN-00952,A-0174,A-0004,181560.97,2025-04-12 00:39:01,UPI
TXN-00953,A-0004,A-0260,156443.41,2025-04-11 13:39:01,IMPS
TXN-00954,A-0260,A-0130,146287.26,2025-04-12 04:39:01,IMPS
TXN-00955,A-0452,A-0384,211611.27,2024-09-26 10:44:09,NEFT
TXN-00956,A-0384,A-0293,201564.54,2024-09-28 16:44:09,RTGS
TXN-00957,A-0293,A-0371,184203.55,2024-09-27 09:44:09,NEFT
TXN-00958,A-0371,A-0269,162224.96,2024-09-26 12:44:09,IMPS
TXN-00959,A-0130,A-0471,368056.65,2024-12-16 18:33:17,RTGS
TXN-00960,A-0471,A-0335,340446.34,2024-12-17 14:33:17,UPI
TXN-00961,A-0473,A-0182,418062.27,2024-04-12 15:01:02,IMPS
TXN-00962,A-0182,A-0350,375206.69,2024-04-13 11:01:02,IMPS
TXN-00963,A-0482,A-0490,378947.18,2024-11-21 13:26:24,UPI
TXN-00964,A-0490,A-0464,357142.54,2024-11-24 05:26:24,IMPS
TXN-00965,A-0258,A-0317,127147.96,2025-11-10 03:16:22,IMPS
TXN-00966,A-0317,A-0477,116203.05,2025-11-11 04:16:22,NEFT
TXN-00967,A-0366,A-0412,325950.29,2025-01-27 14:20:01,NEFT
TXN-00968,A-0412,A-0268,314039.64,2025-01-27 17:20:01,RTGS
TXN-00969,A-0268,A-0262,273206.66,2025-01-31 02:20:01,NEFT
TXN-00970,A-0468,A-0379,259999.68,2025-07-16 02:49:02,NEFT
TXN-00971,A-0379,A-0412,250238.49,2025-07-16 16:49:02,UPI
TXN-00972,A-0020,A-0129,355674.4,2024-12-11 02:17:41,NEFT
TXN-00973,A-0129,A-0364,323672.88,2024-12-11 06:17:41,UPI
TXN-00974,A-0457,A-0043,105709.21,2024-11-21 21:06:49,IMPS
TXN-00975,A-0043,A-0005,98932.76,2024-11-23 05:06:49,IMPS
TXN-00976,A-0005,A-0472,89298.94,2024-11-25 20:06:49,IMPS
TXN-00977,A-0483,A-0026,413557.27,2025-08-12 01:02:00,RTGS
TXN-00978,A-0026,A-0231,369710.17,2025-08-15 07:02:00,UPI
TXN-00979,A-0231,A-0256,320551.29,2025-08-13 17:02:00,NEFT
TXN-00980,A-0256,A-0454,280549.76,2025-08-12 21:02:00,UPI
TXN-00981,A-0313,A-0475,330092.85,2025-03-17 11:35:49,RTGS
TXN-00982,A-0475,A-0154,286442.32,2025-03-18 22:35:49,IMPS
TXN-00983,A-0154,A-0477,251073.16,2025-03-20 08:35:49,UPI
TXN-00984,A-0477,A-0166,234918.2,2025-03-20 16:35:49,RTGS
TXN-00985,A-0281,A-0426,330801.37,2024-01-24 08:02:43,UPI
TXN-00986,A-0426,A-0189,287070.62,2024-01-22 20:02:43,UPI
TXN-00987,A-0189,A-0096,256554.85,2024-01-26 21:02:43,NEFT
TXN-00988,A-0096,A-0468,232756.03,2024-01-24 14:02:43,UPI
TXN-00989,A-0240,A-0242,321568.01,2024-02-21 03:04:33,RTGS
TXN-00990,A-0242,A-0308,281988.52,2024-02-21 19:04:33,IMPS
TXN-00991,A-0308,A-0408,261685.23,2024-02-23 04:04:33,NEFT
TXN-00992,A-0408,A-0105,236856.17,2024-02-27 03:04:33,IMPS
TXN-00993,A-0421,A-0021,297258.02,2025-02-20 19:32:04,IMPS
TXN-00994,A-0021,A-0256,287285.75,2025-02-19 16:32:04,NEFT
TXN-00995,A-0256,A-0394,263729.54,2025-02-21 08:32:04,RTGS
TXN-00996,A-0411,A-0154,111031.92,2024-05-27 19:07:14,RTGS
TXN-00997,A-0154,A-0141,101339.6,2024-05-27 22:07:14,RTGS
TXN-00998,A-0141,A-0436,88906.28,2024-06-01 08:07:14,NEFT
TXN-00999,A-0436,A-0455,80523.53,2024-06-02 10:07:14,IMPS
TXN-01000,A-0304,A-0072,106801.86,2025-04-04 02:45:45,UPI
TXN-01001,A-0072,A-0282,98078.23,2025-04-05 22:45:45,NEFT
TXN-01002,A-0121,A-0371,255174.2,2024-05-18 09:47:33,UPI
TXN-01003,A-0371,A-0399,246031.89,2024-05-18 18:47:33,UPI
TXN-01004,A-0399,A-0387,234731.97,2024-05-19 02:47:33,UPI
TXN-01005,A-0387,A-0476,207276.45,2024-05-23 02:47:33,UPI
TXN-01006,A-0310,A-0005,139870.22,2025-08-14 11:35:17,IMPS
TXN-01007,A-0005,A-0203,134420.24,2025-08-16 01:35:17,UPI
TXN-01008,A-0480,A-0144,346575.57,2025-01-02 08:23:58,RTGS
TXN-01009,A-0144,A-0134,318336.94,2025-01-02 08:23:58,UPI
TXN-01010,A-0106,A-0097,357557.0,2024-07-28 22:39:59,NEFT
TXN-01011,A-0097,A-0385,344012.6,2024-07-29 21:39:59,UPI
TXN-01012,A-0385,A-0420,298395.97,2024-07-30 23:39:59,UPI
TXN-01013,A-0272,A-0354,451546.9,2024-10-02 00:48:16,NEFT
TXN-01014,A-0354,A-0253,425377.88,2024-10-01 19:48:16,RTGS
TXN-01015,A-0253,A-0480,372219.72,2024-10-07 09:48:16,UPI
TXN-01016,A-0204,A-0273,323344.3,2024-12-08 03:07:02,IMPS
TXN-01017,A-0273,A-0244,284276.72,2024-12-09 14:07:02,NEFT
TXN-01018,A-0029,A-0491,97228.76,2024-02-14 08:03:04,UPI
TXN-01019,A-0491,A-0416,87756.24,2024-02-15 04:03:04,IMPS
TXN-01020,A-0416,A-0249,79561.64,2024-02-19 14:03:04,IMPS
TXN-01021,A-0093,A-0371,167548.62,2025-03-22 15:31:12,UPI
TXN-01022,A-0371,A-0192,153608.73,2025-03-22 10:31:12,IMPS
TXN-01023,A-0452,A-0466,156300.87,2024-10-10 03:58:05,UPI
TXN-01024,A-0466,A-0200,137645.26,2024-10-12 07:58:05,IMPS
TXN-01025,A-0200,A-0229,119315.37,2024-10-13 13:58:05,NEFT
TXN-01026,A-0229,A-0486,107536.52,2024-10-13 15:58:05,IMPS
TXN-01027,A-0356,A-0279,275797.58,2025-05-07 22:35:08,IMPS
TXN-01028,A-0279,A-0021,266670.69,2025-05-08 09:35:08,RTGS
TXN-01029,A-0409,A-0118,307908.16,2024-02-28 06:17:57,UPI
TXN-01030,A-0118,A-0473,278498.51,2024-03-01 11:17:57,NEFT
TXN-01031,A-0473,A-0045,266447.22,2024-02-29 23:17:57,UPI
TXN-01032,A-0045,A-0482,226683.3,2024-03-01 21:17:57,IMPS
TXN-01033,A-0273,A-0094,434256.3,2025-07-09 16:47:06,RTGS
TXN-01034,A-0094,A-0164,409399.05,2025-07-10 10:47:06,UPI
TXN-01035,A-0164,A-0139,356910.16,2025-07-09 12:47:06,IMPS
TXN-01036,A-0208,A-0201,130448.1,2024-07-30 03:15:32,UPI
TXN-01037,A-0201,A-0143,111308.18,2024-07-31 23:15:32,IMPS
TXN-01038,A-0468,A-0466,146375.88,2025-08-22 04:10:42,IMPS
TXN-01039,A-0466,A-0130,141444.37,2025-08-24 14:10:42,IMPS
TXN-01040,A-0130,A-0243,122992.38,2025-08-23 14:10:42,IMPS
TXN-01041,A-0202,A-0266,82130.44,2024-10-23 06:15:23,IMPS
TXN-01042,A-0266,A-0118,73306.49,2024-10-23 20:15:23,IMPS
TXN-01043,A-0118,A-0131,66129.63,2024-10-27 10:15:23,UPI
TXN-01044,A-0131,A-0055,58030.28,2024-10-29 16:15:23,IMPS
TXN-01045,A-0176,A-0461,400060.06,2024-05-18 03:11:59,RTGS
TXN-01046,A-0461,A-0407,346782.64,2024-05-20 08:11:59,IMPS
TXN-01047,A-0466,A-0418,246440.29,2024-05-16 01:28:42,RTGS
TXN-01048,A-0418,A-0189,220270.34,2024-05-16 07:28:42,RTGS
TXN-01049,A-0195,A-0258,81825.82,2024-01-22 08:30:24,IMPS
TXN-01050,A-0258,A-0394,76768.5,2024-01-21 21:30:24,NEFT
TXN-01051,A-0457,A-0332,478331.65,2024-03-29 13:29:06,NEFT
TXN-01052,A-0332,A-0105,455724.19,2024-03-31 05:29:06,NEFT
